text,text_lower,lemma,lemma_lower,part_of_speech,is_alphabet,is_stopword
warm,warm,warm,warm,VERB,True,False
and,and,and,and,X,True,False
…,…,…,…,PROPN,False,False
@dom_albertini,@dom_albertini,@dom_albertini,@dom_albertini,VERB,False,False
@Sandreene,@sandreene,@Sandreene,@sandreene,PROPN,False,False
Je,je,je,je,PRON,True,True
vais,vais,aller,aller,VERB,True,True
l’,l’,l’,l’,NUM,False,True
acheter,acheter,acheter,acheter,VERB,True,False
.,.,.,.,PUNCT,False,False
@SVonKokosnuss,@svonkokosnuss,@svonkokosnuss,@svonkokosnuss,CCONJ,False,False
Merci,merci,merci,merci,NOUN,True,True
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
Lundi,lundi,lundi,lundi,NOUN,True,False
à,à,à,à,ADP,True,True
20h30,20h30,20h30,20h30,NUM,False,False
c',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
mon,mon,mon,mon,DET,True,True
émission,émission,émission,émission,NOUN,True,False
Twitch,twitch,Twitch,twitch,PROPN,True,False
"""","""","""","""",PUNCT,False,False
301,301,301,301,NUM,False,False
vues,vues,voir,voir,ADJ,True,False
"""","""","""","""",PUNCT,False,False
en,en,en,en,ADP,True,True
direct,direct,direct,direct,NOUN,True,False
sur,sur,sur,sur,ADP,True,True
@LeStreamFR,@lestreamfr,@lestreamfr,@lestreamfr,NOUN,False,False
!,!,!,!,PUNCT,False,False
Mes,mes,mon,mon,DET,True,True
invités,invités,invité,invité,NOUN,True,False
seront,seront,être,être,AUX,True,True
@F_Descraques,@f_descraques,@f_descraquer,@f_descraquer,VERB,False,False
&,&,et,et,CCONJ,False,False
amp,amp,amp,amp,NOUN,True,False
;,;,;,;,PUNCT,False,False
…,…,…,…,ADV,False,False
https://t.co/iRsUOgpKmd,https://t.co/irsuogpkmd,https://t.co/irsuogpkmd,https://t.co/irsuogpkmd,ADV,False,False
RT,rt,RT,rt,PROPN,True,False
@TomliTV,@tomlitv,@TomliTV,@tomlitv,NUM,False,False
:,:,:,:,PUNCT,False,False
NOUVEAU,nouveau,nouveau,nouveau,ADJ,True,True
#,#,#,#,ADJ,False,False
TABOU,tabou,tabou,tabou,VERB,True,False
EN,en,en,en,ADP,True,True
LIGNE,ligne,LIGNE,ligne,PROPN,True,False
!,!,!,!,PUNCT,False,False
Aujourd'hui,aujourd'hui,aujourd'hui,aujourd'hui,NOUN,False,True
on,on,on,on,DET,True,True
parle,parle,parle,parle,NOUN,True,True
de,de,de,de,ADP,True,True
solitude,solitude,solitude,solitude,NOUN,True,False
!,!,!,!,PUNCT,False,False
Merci,merci,merci,merci,NOUN,True,True
pour,pour,pour,pour,ADP,True,True
votre,votre,votre,votre,DET,True,True
soutien,soutien,soutien,soutien,NOUN,True,False
:),:),:),:),PUNCT,False,False
https://t.co/VySAFk0IMB,https://t.co/vysafk0imb,https://t.co/vysafk0imb,https://t.co/vysafk0imb,ADP,False,False
RT,rt,RT,rt,PROPN,True,False
@AkimOmiri,@akimomiri,@akimomiri,@akimomiri,ADJ,False,False
:,:,:,:,PUNCT,False,False
C’,c’,c’,c’,NOUN,False,True
est,est,être,être,AUX,True,True
très,très,très,très,ADV,True,True
bientôt,bientôt,bientôt,bientôt,ADV,True,False
alors,alors,alors,alors,ADV,True,True
prenez,prenez,prendre,prendre,VERB,True,False
les,les,le,le,DET,True,True
dernières,dernières,dernier,dernier,ADJ,True,False
places,places,place,place,NOUN,True,False
!,!,!,!,PUNCT,False,False
Hâte,hâte,hâte,hâte,NOUN,True,False
de,de,de,de,ADP,True,True
vous,vous,vous,vous,PRON,True,True
voir,voir,voir,voir,VERB,True,False
😉,😉,😉,😉,NOUN,False,False
"

","

","

","

",SPACE,False,False
https://t.co/p4lU1jrLcC,https://t.co/p4lu1jrlcc,https://t.co/p4lu1jrlcc,https://t.co/p4lu1jrlcc,DET,False,False
https://t.co/Jh3vOwwff3,https://t.co/jh3vowwff3,https://t.co/jh3vowwff3,https://t.co/jh3vowwff3,NOUN,False,False
@MuseeGuimet,@museeguimet,@museeguimet,@museeguimet,VERB,False,False
😍,😍,😍,😍,X,False,False
@Bidouilleplb,@bidouilleplb,@Bidouilleplb,@bidouilleplb,X,False,False
Excellent,excellent,excellent,excellent,ADJ,True,False
👌,👌,👌,👌,NUM,False,False
👌,👌,👌,👌,ADJ,False,False
@KevinPijoan,@kevinpijoan,@kevinpijoan,@kevinpijoan,PUNCT,False,False
@F_Descraques,@f_descraques,@f_descraques,@f_descraques,PRON,False,False
Pour,pour,pour,pour,ADP,True,True
bien,bien,bien,bien,ADV,True,True
faire,faire,faire,faire,VERB,True,False
comprendre,comprendre,comprendre,comprendre,VERB,True,False
que,que,que,que,SCONJ,True,True
c’,c’,c’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
un,un,un,un,DET,True,True
personnage,personnage,personnage,personnage,NOUN,True,False
de,de,de,de,ADP,True,True
fiction,fiction,fiction,fiction,NOUN,True,False
",",",",",",",",PUNCT,False,False
je,je,je,je,PRON,True,True
donne,donne,donne,donne,VERB,True,False
un,un,un,un,DET,True,True
style,style,style,style,NOUN,True,False
éloigné,éloigné,éloigner,éloigner,VERB,True,False
…,…,…,…,PROPN,False,False
https://t.co/ZGIVf2S61R,https://t.co/zgivf2s61r,https://t.co/zgivf2s61r,https://t.co/zgivf2s61r,ADP,False,False
Sur,sur,sur,sur,ADP,True,True
quelle,quelle,quelle,quelle,NOUN,True,True
plateforme,plateforme,plateforme,plateforme,VERB,True,False
on,on,on,on,PRON,True,True
peut,peut,pouvoir,pouvoir,AUX,True,True
voir,voir,voir,voir,VERB,True,False
Dragon,dragon,Dragon,dragon,PROPN,True,False
Ball,ball,Ball,ball,PROPN,True,False
en,en,en,en,ADP,True,True
vostfr,vostfr,vostfr,vostfr,VERB,True,False
?,?,?,?,PUNCT,False,False
Merci,merci,merci,merci,NOUN,True,True
🐉,🐉,🐉,🐉,PROPN,False,False
@Jirayalecochon,@jirayalecochon,@Jirayalecochon,@jirayalecochon,PROPN,False,False
Ok,ok,ok,ok,ADP,True,False
j’,j’,j’,j’,X,False,True
arrive,arrive,arrive,arrive,VERB,True,False
à,à,à,à,ADP,True,True
Tokyo,tokyo,tokyo,tokyo,NOUN,True,False
pour,pour,pour,pour,ADP,True,True
faire,faire,faire,faire,VERB,True,False
un,un,un,un,DET,True,True
bro,bro,bro,bro,NOUN,True,False
fist,fist,fist,fist,VERB,True,False
au,au,au,au,PROPN,True,True
traducteur,traducteur,traducteur,traducteur,NOUN,True,False
🤜,🤜,🤜,🤜,NUM,False,False
🤛,🤛,🤛,🤛,DET,False,False
#,#,#,#,X,False,False
cypulienfulsto,cypulienfulsto,cypulienfulsto,cypulienfulsto,VERB,True,False
À,à,à,à,ADP,True,True
20h30,20h30,20h30,20h30,VERB,False,False
en,en,en,en,ADP,True,True
direct,direct,direct,direct,NOUN,True,False
sur,sur,sur,sur,ADP,True,True
@LeStreamFR,@lestreamfr,@lestreamfr,@lestreamfr,NOUN,False,False
j’,j’,j’,j’,NOUN,False,True
accueille,accueille,accueill,accueill,ADJ,True,False
@Nato_o,@nato_o,@nato_o,@nato_o,ADP,False,False
dans,dans,dans,dans,ADP,True,True
mon,mon,mon,mon,DET,True,True
émission,émission,émission,émission,NOUN,True,False
«,«,«,«,PUNCT,False,False
 , ,  ,  ,SPACE,False,False
301,301,301,301,NUM,False,False
vues,vues,voir,voir,ADJ,True,False
 , ,  ,  ,SPACE,False,False
»,»,»,»,ADJ,False,False
!,!,!,!,PUNCT,False,False
"

","

","

","

",SPACE,False,False
On,on,on,on,PRON,True,True
va,va,aller,aller,VERB,True,True
répondre,répondre,répondre,répondre,VERB,True,False
à,à,à,à,ADP,True,True
vos,vos,votre,votre,DET,True,True
questi,questi,questi,questi,NOUN,True,False
…,…,…,…,PROPN,False,False
https://t.co/NQiyz6vvZW,https://t.co/nqiyz6vvzw,https://t.co/nqiyz6vvzw,https://t.co/nqiyz6vvzw,VERB,False,False
@YannMse,@yannmse,@YannMse,@yannmse,NUM,False,False
@leroidesrats,@leroidesrats,@leroidesrat,@leroidesrat,NOUN,False,False
@Sylvqin,@sylvqin,@Sylvqin,@sylvqin,PROPN,False,False
Merci,merci,merci,merci,NOUN,True,True
!,!,!,!,PUNCT,False,False
@warnerbrosfr,@warnerbrosfr,@warnerbrosfr,@warnerbrosfr,VERB,False,False
Le,le,le,le,DET,True,True
Psykokwak,psykokwak,psykokwak,psykokwak,NOUN,True,False
en,en,en,en,ADP,True,True
scred,scred,scred,scred,NOUN,True,False
en,en,en,en,ADP,True,True
bas,bas,bas,bas,NOUN,True,True
à,à,à,à,ADP,True,True
droite,droite,droite,droite,NOUN,True,False
👌,👌,👌,👌,PROPN,False,False
On,on,on,on,PRON,True,True
est,est,être,être,AUX,True,True
en,en,en,en,ADP,True,True
live,live,live,live,ADJ,True,False
MAINTENANT,maintenant,maintenant,maintenant,ADV,True,True
!,!,!,!,PUNCT,False,False
"

","

","

","

",SPACE,False,False
&,&,et,et,CCONJ,False,False
gt,gt,gt,gt,PROPN,True,False
;,;,;,;,PUNCT,False,False
https://t.co/UZjVm4M8D5,https://t.co/uzjvm4m8d5,https://t.co/uzjvm4m8d5,https://t.co/uzjvm4m8d5,PRON,False,False
&,&,et,et,CCONJ,False,False
lt,lt,lt,lt,PROPN,True,False
;,;,;,;,PUNCT,False,False
https://t.co/9QxCmVDTJt,https://t.co/9qxcmvdtjt,https://t.co/9QxCmVDTJt,https://t.co/9qxcmvdtjt,PROPN,False,False
RT,rt,RT,rt,PROPN,True,False
@WayNLaG,@waynlag,@WayNLaG,@waynlag,PROPN,False,False
:,:,:,:,PUNCT,False,False
"""","""","""","""",PUNCT,False,False
R,r,r,r,NOUN,True,False
O,o,O,o,PROPN,True,True
G,g,gramme,gramme,NOUN,True,False
E,e,e,e,VERB,True,False
R,r,r,r,NOUN,True,False
_,_,_,_,NOUN,False,False
2,2,2,2,NUM,False,False
.,.,.,.,PUNCT,False,False
0,0,0,0,NUM,False,False
//,//,//,//,NOUN,False,False
Fanart,fanart,fanart,fanart,NOUN,True,False
"""","""","""","""",PUNCT,False,False
un,un,un,un,DET,True,True
personnage,personnage,personnage,personnage,NOUN,True,False
de,de,de,de,ADP,True,True
la,la,le,le,DET,True,True
bande,bande,bande,bande,NOUN,True,False
dessinée,dessinée,dessiner,dessiner,VERB,True,False
"""","""","""","""",PUNCT,False,False
Roger,roger,Roger,roger,PROPN,True,False
et,et,et,et,CCONJ,True,True
ses,ses,son,son,DET,True,True
humains,humains,humain,humain,NOUN,True,False
"""","""","""","""",PUNCT,False,False
par,par,par,par,ADP,True,True
@MonsieurDream,@monsieurdream,@MonsieurDream,@monsieurdream,PROPN,False,False
"
","
","
","
",SPACE,False,False
#,#,#,#,X,False,False
Roger,roger,Roger,roger,PROPN,True,False
#,#,#,#,ADJ,False,False
Rogerets,rogerets,rogeret,rogeret,NOUN,True,False
…,…,…,…,PROPN,False,False
@_Flext,@_flext,@_Flext,@_flext,PROPN,False,False
Incroyable,incroyable,incroyable,incroyable,ADJ,True,False
!,!,!,!,PUNCT,False,False
Je,je,je,je,PRON,True,True
vais,vais,aller,aller,VERB,True,True
lire,lire,lire,lire,VERB,True,False
ça,ça,cela,cela,PRON,True,True
",",",",",",",",PUNCT,False,False
j’,j’,j’,j’,CCONJ,False,True
espère,espère,espérer,espérer,VERB,True,False
que,que,que,que,SCONJ,True,True
c’,c’,c’,c’,PROPN,False,True
est,est,être,être,AUX,True,True
pas,pas,pas,pas,ADV,True,True
la,la,le,le,DET,True,True
même,même,même,même,ADJ,True,True
histoire,histoire,histoire,histoire,NOUN,True,False
.,.,.,.,PUNCT,False,False
RT,rt,RT,rt,PROPN,True,False
@Reggie,@reggie,@reggie,@reggie,NOUN,False,False
:,:,:,:,PUNCT,False,False
Last,last,Last,last,PROPN,True,False
of,of,of,of,X,True,False
my,my,my,my,PROPN,True,False
retirement,retirement,retiremer,retiremer,VERB,True,False
events,events,event,event,ADJ,True,False
was,was,was,was,SCONJ,True,False
last,last,last,last,ADJ,True,False
night,night,night,night,NOUN,True,False
.,.,.,.,PUNCT,False,False
Received,received,Received,received,PROPN,True,False
some,some,some,some,PROPN,True,False
wonderful,wonderful,wonderful,wonderful,PROPN,True,False
gifts,gifts,gifts,gifts,X,True,False
and,and,and,and,X,True,False
souvenirs,souvenirs,souvenirs,souvenirs,PROPN,True,False
.,.,.,.,PUNCT,False,False
Yes,yes,Yes,yes,PROPN,True,False
",",",",",",",",PUNCT,False,False
that,that,that,that,NOUN,True,False
is,is,is,is,PRON,True,False
a,a,avoir,avoir,AUX,True,True
working,working,working,working,VERB,True,False
Virtual,virtual,Virtual,virtual,X,True,False
Boy,boy,boy,boy,NOUN,True,False
.,.,.,.,PUNCT,False,False
A,a,a,a,NOUN,True,True
…,…,…,…,VERB,False,False
@pierrelapin,@pierrelapin,@pierrelapin,@pierrelapin,PRON,False,False
✌,✌,✌,✌,ADV,False,False
️,️,️,️,ADJ,False,False
@msghufff,@msghufff,@msghufff,@msghufff,ADP,False,False
Merci,merci,merci,merci,NOUN,True,True
!,!,!,!,PUNCT,False,False
6,6,6,6,NUM,False,False
millions,millions,million,million,NOUN,True,False
de,de,de,de,ADP,True,True
vues,vues,vue,vue,NOUN,True,False
pour,pour,pour,pour,ADP,True,True
notre,notre,notre,notre,DET,True,True
court,court,court,court,NOUN,True,False
métrage,métrage,métrage,métrage,NOUN,True,False
avec,avec,avec,avec,ADP,True,True
@F_Descraques,@f_descraques,@f_descraque,@f_descraque,NOUN,False,False
⛩,⛩,⛩,⛩,PROPN,False,False
🌸,🌸,🌸,🌸,NOUN,False,False
❤,❤,❤,❤,ADJ,False,False
️,️,️,️,ADJ,False,False
"
","
","
","
",SPACE,False,False
https://t.co/jwd6M59t1n,https://t.co/jwd6m59t1n,https://t.co/jwd6M59t1n,https://t.co/jwd6m59t1n,NUM,False,False
@pvnova,@pvnova,@pvnova,@pvnova,PROPN,False,False
https://t.co/vD1VqDFfoB,https://t.co/vd1vqdffob,https://t.co/vd1vqdffob,https://t.co/vd1vqdffob,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@kyank,@kyank,@kyank,@kyank,PROPN,False,False
:,:,:,:,PUNCT,False,False
PARIS,paris,PARIS,paris,PROPN,True,False
!,!,!,!,PUNCT,False,False
"
","
","
","
",SPACE,False,False
&,&,et,et,CCONJ,False,False
gt;&gt;&gt,gt;&gt;&gt,gt;&gt;&gt,gt;&gt;&gt,PROPN,False,False
;,;,;,;,PUNCT,False,False
https://t.co/kqu75q39ai,https://t.co/kqu75q39ai,https://t.co/kqu75q39ai,https://t.co/kqu75q39ai,PROPN,False,False
"
","
","
","
",SPACE,False,False
(,(,(,(,PUNCT,False,False
les,les,le,le,DET,True,True
dates,dates,date,date,NOUN,True,False
de,de,de,de,ADP,True,True
la,la,le,le,DET,True,True
tournée,tournée,tournée,tournée,NOUN,True,False
arrivent,arrivent,arriver,arriver,VERB,True,False
le,le,le,le,DET,True,True
1er,1er,premier,premier,ADJ,False,False
mars,mars,mars,mars,NOUN,True,False
!,!,!,!,PUNCT,False,False
),),),),PUNCT,False,False
https://t.co/PJRPU5M0l8,https://t.co/pjrpu5m0l8,https://t.co/pjrpu5m0l8,https://t.co/pjrpu5m0l8,NOUN,False,False
2016,2016,2016,2016,NUM,False,False
:,:,:,:,PUNCT,False,False
Merci,merci,merci,merci,NOUN,True,True
!,!,!,!,PUNCT,False,False
"
","
","
","
",SPACE,False,False
2019,2019,2019,2019,NUM,False,False
:,:,:,:,PUNCT,False,False
«,«,«,«,PUNCT,False,False
 , ,  ,  ,SPACE,False,False
derrien,derrien,derrien,derrien,ADV,True,False
 , ,  ,  ,SPACE,False,False
»,»,»,»,DET,False,False
https://t.co/4P8PoTopXV,https://t.co/4p8potopxv,https://t.co/4p8potopxv,https://t.co/4p8potopxv,NOUN,False,False
@inlovewithmamar,@inlovewithmamar,@inlovewithmamar,@inlovewithmamar,PROPN,False,False
Super,super,super,super,NOUN,True,False
idée,idée,idée,idée,NOUN,True,False
🍱,🍱,🍱,🍱,PROPN,False,False
@LunairPlum,@lunairplum,@LunairPlum,@lunairplum,PROPN,False,False
Yes,yes,Yes,yes,PROPN,True,False
!,!,!,!,PUNCT,False,False
🍏,🍏,🍏,🍏,NOUN,False,False
@Flo_Okami,@flo_okami,@Flo_Okami,@flo_okami,PROPN,False,False
@petitcarreau,@petitcarreau,@petitcarreau,@petitcarreau,NOUN,False,False
@F_Descraques,@f_descraques,@f_descraques,@f_descraques,DET,False,False
Bonne,bonne,bon,bon,ADJ,True,False
idée,idée,idée,idée,NOUN,True,False
je,je,je,je,PRON,True,True
vais,vais,aller,aller,VERB,True,True
faire,faire,faire,faire,VERB,True,False
pareil,pareil,pareil,pareil,ADJ,True,False
😅,😅,😅,😅,NOUN,False,False
@mastuu,@mastuu,@mastuu,@mastuu,ADJ,False,False
_,_,_,_,NOUN,False,False
@laupocute,@laupocute,@laupocute,@laupocute,PUNCT,False,False
Tu,tu,tu,tu,PRON,True,True
montes,montes,monte,monte,ADJ,True,False
sur,sur,sur,sur,ADP,True,True
Sony,sony,sony,sony,NOUN,True,False
Vegas,vegas,vega,vega,ADJ,True,False
.,.,.,.,PUNCT,False,False
@liiibertyyy,@liiibertyyy,@liiibertyyy,@liiibertyyy,ADP,False,False
Trop,trop,trop,trop,ADV,True,True
bien,bien,bien,bien,ADV,True,True
!,!,!,!,PUNCT,False,False
😍,😍,😍,😍,ADV,False,False
@JHONRACHID,@jhonrachid,@jhonrachid,@jhonrachid,VERB,False,False
@F_Descraques,@f_descraques,@F_Descraques,@f_descraques,NUM,False,False
Olala,olala,Olala,olala,PROPN,True,False
t’,t’,t’,t’,PROPN,False,True
es,es,es,es,PRON,True,True
adorable,adorable,adorable,adorable,ADJ,True,False
💪,💪,💪,💪,NOUN,False,False
J',j',je,je,PRON,False,True
ai,ai,avoir,avoir,AUX,True,True
créé,créé,créer,créer,VERB,True,False
une,une,un,un,DET,True,True
nouvelle,nouvelle,nouveau,nouveau,ADJ,True,False
chaîne,chaîne,chaîne,chaîne,NOUN,True,False
YouTube,youtube,youtube,youtube,NOUN,True,False
et,et,et,et,CCONJ,True,True
c',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
le,le,le,le,DET,True,True
gros,gros,gros,gros,PROPN,True,False
buzz,buzz,buzz,buzz,PROPN,True,False
...,...,...,...,PUNCT,False,False
"
","
","
","
",SPACE,False,False
Toi,toi,toi,toi,DET,True,True
aussi,aussi,aussi,aussi,ADV,True,True
rejoins,rejoins,rejoindre,rejoindre,VERB,True,False
cette,cette,ce,ce,DET,True,True
chaîne,chaîne,chaîne,chaîne,NOUN,True,False
extrêmement,extrêmement,extrêmement,extrêmement,ADV,True,False
populaire,populaire,populaire,populaire,ADJ,True,False
…,…,…,…,PROPN,False,False
https://t.co/fIrWeuM0uc,https://t.co/firweum0uc,https://t.co/firweum0uc,https://t.co/firweum0uc,VERB,False,False
@seed_barrett,@seed_barrett,@seed_barrett,@seed_barrett,NOUN,False,False
@MGabrielleM,@mgabriellem,@MGabrielleM,@mgabriellem,NUM,False,False
@GuillaumeSlash,@guillaumeslash,@guillaumeslash,@guillaumeslash,NOUN,False,False
@Frederic_Molas,@frederic_molas,@frederic_molas,@frederic_molas,AUX,False,False
Non,non,non,non,ADV,True,True
le,le,le,le,DET,True,True
CNC,cnc,cnc,cnc,NOUN,True,False
n’,n’,n’,n’,PROPN,False,True
a,a,avoir,avoir,VERB,True,True
rien,rien,rien,rien,PRON,True,True
à,à,à,à,ADP,True,True
voir,voir,voir,voir,VERB,True,False
avec,avec,avec,avec,ADP,True,True
la,la,le,le,DET,True,True
redevance,redevance,redevance,redevance,NOUN,True,False
télé,télé,télé,télé,PROPN,True,False
",",",",",",",",PUNCT,False,False
merci,merci,merci,merci,NOUN,True,True
…,…,…,…,PROPN,False,False
https://t.co/JrHjJ0xDlA,https://t.co/jrhjj0xdla,https://t.co/jrhjj0xdla,https://t.co/jrhjj0xdla,NOUN,False,False
@YouTubeSpacePar,@youtubespacepar,@youtubespacepar,@youtubespacepar,ADJ,False,False
C',c',ce,ce,PRON,False,True
est,est,être,être,AUX,True,True
possible,possible,possible,possible,ADJ,True,True
d',d',de,de,ADP,False,True
avoir,avoir,avoir,avoir,VERB,True,True
les,les,le,le,DET,True,True
noms,noms,nom,nom,NOUN,True,False
de,de,de,de,ADP,True,True
ceux,ceux,celui,celui,PRON,True,True
qui,qui,qui,qui,PRON,True,True
ont,ont,avoir,avoir,AUX,True,True
répondu,répondu,répondre,répondre,VERB,True,False
"""","""","""","""",PUNCT,False,False
Yes,yes,Yes,yes,PROPN,True,False
!,!,!,!,PUNCT,False,False
!,!,!,!,PUNCT,False,False
👍,👍,👍,👍,PROPN,False,False
"""","""","""","""",PUNCT,False,False
?,?,?,?,PUNCT,False,False
Le,le,le,le,DET,True,True
spot,spot,spot,spot,NOUN,True,False
des,des,un,un,DET,True,True
jeux,jeux,jeu,jeu,NOUN,True,False
paralympiques,paralympiques,paralympique,paralympique,ADJ,True,False
de,de,de,de,ADP,True,True
Tokyo,tokyo,tokyo,tokyo,NOUN,True,False
2020,2020,2020,2020,NUM,False,False
😍,😍,😍,😍,ADJ,False,False
 , ,  ,  ,SPACE,False,False
https://t.co/aBIZx2Mb2,https://t.co/abizx2mb2,https://t.co/abizx2mb2,https://t.co/abizx2mb2,ADJ,False,False
g,g,gramme,gramme,NOUN,True,False
RT,rt,rt,rt,SCONJ,True,False
@flyingspaceboy,@flyingspaceboy,@flyingspaceboy,@flyingspaceboy,ADJ,False,False
_,_,_,_,PROPN,False,False
:,:,:,:,PUNCT,False,False
Le,le,le,le,DET,True,True
court,court,court,court,NOUN,True,False
métrage,métrage,métrage,métrage,NOUN,True,False
Minori,minori,Minori,minori,PROPN,True,False
sur,sur,sur,sur,ADP,True,True
lequel,lequel,lequel,lequel,PRON,True,True
j’,j’,j’,j’,PROPN,False,True
ai,ai,avoir,avoir,AUX,True,True
eu,eu,avoir,avoir,VERB,True,True
la,la,le,le,DET,True,True
chance,chance,chance,chance,NOUN,True,False
de,de,de,de,ADP,True,True
pouvoir,pouvoir,pouvoir,pouvoir,AUX,True,False
travailler,travailler,travailler,travailler,VERB,True,False
et,et,et,et,CCONJ,True,True
collaborer,collaborer,collaborer,collaborer,VERB,True,False
de,de,de,de,ADP,True,True
près,près,près,près,ADP,True,True
ou,ou,ou,ou,CCONJ,True,True
de,de,de,de,ADP,True,True
loin,loin,loin,loin,ADV,True,False
avec,avec,avec,avec,ADP,True,True
@Mons,@mons,@mons,@mons,PRON,False,False
…,…,…,…,NOUN,False,False
RT,rt,RT,rt,PROPN,True,False
@adeams1805,@adeams1805,@adeams1805,@adeams1805,PROPN,False,False
:,:,:,:,PUNCT,False,False
Un,un,un,un,DET,True,True
nouveau,nouveau,nouveau,nouveau,NOUN,True,True
dessin,dessin,dessin,dessin,PROPN,True,False
!,!,!,!,PUNCT,False,False
Ça,ça,cela,cela,PRON,True,True
faisait,faisait,faire,faire,VERB,True,False
longtemps,longtemps,longtemps,longtemps,ADV,True,True
",",",",",",",",PUNCT,False,False
ça,ça,cela,cela,PRON,True,True
m',m',me,me,PRON,False,True
a,a,avoir,avoir,AUX,True,True
fait,fait,faire,faire,VERB,True,True
du,du,de,de,DET,True,True
bien,bien,bien,bien,NOUN,True,True
!,!,!,!,PUNCT,False,False
"
","
","
","
",SPACE,False,False
J',j',je,je,PRON,False,True
ai,ai,avoir,avoir,AUX,True,True
regardé,regardé,regarder,regarder,VERB,True,False
le,le,le,le,DET,True,True
court-métrage,court-métrage,court-métrage,court-métrage,NOUN,False,False
"""","""","""","""",PUNCT,False,False
Minori,minori,Minori,minori,PROPN,True,False
"""","""","""","""",PUNCT,False,False
de,de,de,de,ADP,True,True
@MonsieurDream,@monsieurdream,@MonsieurDream,@monsieurdream,PROPN,False,False
